17:41:29.784 [main] DEBUG oct1_log4j.LogFileImpl - i am from debug
17:41:29.838 [main] ERROR oct1_log4j.LogFileImpl - i am from error
17:41:29.838 [main] INFO  oct1_log4j.LogFileImpl - i am from info
01:37:23.105 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //button[@id='SubmitLogin']
01:37:23.147 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //button[@id='SubmitLogin']
01:37:23.152 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (0b1ed82de28b9cedfcff534091695ede)] -> xpath: //button[@id='SubmitLogin']]
01:37:25.306 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (0b1ed82de28b9cedfcff534091695ede)] -> xpath: //button[@id='SubmitLogin']]
01:37:25.308 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //li[text()='Authentication failed.']
01:37:25.379 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //li[text()='Authentication failed.']
01:41:08.214 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.linkText: Sign in
01:41:08.337 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.linkText: Sign in
01:41:08.353 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> link text: Sign in]
01:41:11.807 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> link text: Sign in]
01:41:11.810 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='email_create']
01:41:11.923 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='email_create']
01:41:12.350 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //button[@id='SubmitCreate']
01:41:12.405 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //button[@id='SubmitCreate']
01:41:12.405 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //button[@id='SubmitCreate']]
01:41:12.640 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //button[@id='SubmitCreate']]
01:41:12.646 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='id_gender1']
01:41:14.641 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='id_gender1']
01:41:14.643 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='id_gender1']]
01:41:14.834 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='id_gender1']]
01:41:14.845 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='customer_firstname']
01:41:14.903 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='customer_firstname']
01:41:15.270 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='customer_lastname']
01:41:15.377 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='customer_lastname']
01:41:15.603 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='passwd']
01:41:15.674 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='passwd']
01:41:15.925 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //select[@id='days']
01:41:15.976 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //select[@id='days']
01:41:16.160 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //select[@id='months']
01:41:16.210 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //select[@id='months']
01:41:16.424 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //select[@id='years']
01:41:16.463 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //select[@id='years']
01:41:16.642 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='newsletter']
01:41:16.690 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='newsletter']
01:41:16.695 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='newsletter']]
01:41:16.859 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='newsletter']]
01:41:16.859 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='optin']
01:41:16.898 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='optin']
01:41:16.904 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='optin']]
01:41:17.056 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='optin']]
01:41:17.056 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='firstname']
01:41:17.100 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='firstname']
01:41:17.363 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='lastname']
01:41:17.421 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='lastname']
01:41:17.629 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='company']
01:41:17.675 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='company']
01:41:17.888 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='address1']
01:41:17.940 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='address1']
01:41:18.224 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='address2']
01:41:18.268 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='address2']
01:41:18.556 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='city']
01:41:18.599 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='city']
01:41:18.815 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //select[@id='id_state']
01:41:18.859 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //select[@id='id_state']
01:41:19.114 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='postcode']
01:41:19.157 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='postcode']
01:41:19.352 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //select[@id='id_country']
01:41:19.398 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //select[@id='id_country']
01:41:19.636 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //textarea[@id='other']
01:41:19.682 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //textarea[@id='other']
01:41:19.905 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='phone']
01:41:19.951 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='phone']
01:41:20.184 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='phone_mobile']
01:41:20.222 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='phone_mobile']
01:41:20.446 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='alias']
01:41:20.490 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='alias']
01:41:20.842 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //button[@id='submitAccount']
01:41:20.947 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //button[@id='submitAccount']
01:41:20.948 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //button[@id='submitAccount']]
01:41:23.940 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //button[@id='submitAccount']]
01:41:26.947 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //h1[@class='page-heading']
01:41:27.003 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //h1[@class='page-heading']
01:41:30.061 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.linkText: Sign out
01:41:30.162 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.linkText: Sign out
01:41:30.162 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> link text: Sign out]
01:41:33.394 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> link text: Sign out]
01:41:47.206 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.linkText: Sign in
01:41:47.255 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.linkText: Sign in
01:41:47.256 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> link text: Sign in]
01:41:52.700 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> link text: Sign in]
01:41:52.708 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='email_create']
01:41:52.754 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='email_create']
01:41:53.165 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //button[@id='SubmitCreate']
01:41:53.199 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //button[@id='SubmitCreate']
01:41:53.209 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //button[@id='SubmitCreate']]
01:41:53.363 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //button[@id='SubmitCreate']]
01:41:53.363 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='id_gender1']
01:41:56.859 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='id_gender1']
01:41:56.867 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='id_gender1']]
01:41:57.136 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='id_gender1']]
01:41:57.137 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='customer_firstname']
01:41:57.177 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='customer_firstname']
01:41:57.685 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='customer_lastname']
01:41:57.760 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='customer_lastname']
01:41:57.982 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //select[@id='days']
01:41:58.042 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //select[@id='days']
01:41:58.216 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //select[@id='months']
01:41:58.270 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //select[@id='months']
01:41:58.474 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //select[@id='years']
01:41:58.511 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //select[@id='years']
01:41:58.693 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='newsletter']
01:41:58.733 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='newsletter']
01:41:58.737 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='newsletter']]
01:41:58.903 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='newsletter']]
01:41:58.903 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='optin']
01:41:58.942 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='optin']
01:41:58.948 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='optin']]
01:41:59.140 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='optin']]
01:41:59.141 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='firstname']
01:41:59.175 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='firstname']
01:41:59.376 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='lastname']
01:41:59.422 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='lastname']
01:41:59.619 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='company']
01:41:59.659 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='company']
01:41:59.855 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='address1']
01:41:59.901 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='address1']
01:42:00.199 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='address2']
01:42:00.241 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='address2']
01:42:00.469 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='city']
01:42:00.517 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='city']
01:42:00.715 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //select[@id='id_state']
01:42:00.758 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //select[@id='id_state']
01:42:00.985 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='postcode']
01:42:01.032 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='postcode']
01:42:01.262 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //select[@id='id_country']
01:42:01.311 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //select[@id='id_country']
01:42:01.550 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //textarea[@id='other']
01:42:01.593 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //textarea[@id='other']
01:42:01.792 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='phone']
01:42:01.837 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='phone']
01:42:02.084 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='phone_mobile']
01:42:02.127 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='phone_mobile']
01:42:02.327 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='alias']
01:42:02.377 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='alias']
01:42:02.620 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //button[@id='submitAccount']
01:42:02.686 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //button[@id='submitAccount']
01:42:02.686 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //button[@id='submitAccount']]
01:42:04.945 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //button[@id='submitAccount']]
01:42:04.945 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath:  //li[text()=' is required.']
01:42:05.006 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath:  //li[text()=' is required.']
01:42:18.917 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.linkText: Sign in
01:42:18.969 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.linkText: Sign in
01:42:18.969 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> link text: Sign in]
01:42:21.381 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> link text: Sign in]
01:42:21.387 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='email_create']
01:42:21.444 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='email_create']
01:42:21.731 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //button[@id='SubmitCreate']
01:42:21.772 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //button[@id='SubmitCreate']
01:42:21.777 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //button[@id='SubmitCreate']]
01:42:21.935 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //button[@id='SubmitCreate']]
01:42:21.936 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='id_gender1']
01:42:23.758 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='id_gender1']
01:42:23.768 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='id_gender1']]
01:42:23.987 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='id_gender1']]
01:42:23.988 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='customer_firstname']
01:42:24.047 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='customer_firstname']
01:42:24.319 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='customer_lastname']
01:42:24.548 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='customer_lastname']
01:42:24.814 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='passwd']
01:42:24.893 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='passwd']
01:42:25.127 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //select[@id='days']
01:42:25.179 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //select[@id='days']
01:42:25.339 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //select[@id='years']
01:42:25.378 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //select[@id='years']
01:42:25.577 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='newsletter']
01:42:25.618 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='newsletter']
01:42:25.622 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='newsletter']]
01:42:25.782 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='newsletter']]
01:42:25.782 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='optin']
01:42:25.826 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='optin']
01:42:25.833 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='optin']]
01:42:25.986 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //input[@id='optin']]
01:42:25.986 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='firstname']
01:42:26.025 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='firstname']
01:42:26.241 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='lastname']
01:42:26.280 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='lastname']
01:42:26.483 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='company']
01:42:26.527 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='company']
01:42:26.757 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='address1']
01:42:26.831 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='address1']
01:42:27.103 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='address2']
01:42:27.156 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='address2']
01:42:27.406 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='city']
01:42:27.451 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='city']
01:42:27.660 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //select[@id='id_state']
01:42:27.700 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //select[@id='id_state']
01:42:27.915 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='postcode']
01:42:27.962 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='postcode']
01:42:28.176 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //select[@id='id_country']
01:42:28.228 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //select[@id='id_country']
01:42:28.428 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //textarea[@id='other']
01:42:28.482 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //textarea[@id='other']
01:42:28.681 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='phone']
01:42:28.721 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='phone']
01:42:28.957 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='phone_mobile']
01:42:28.999 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='phone_mobile']
01:42:29.199 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='alias']
01:42:29.242 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='alias']
01:42:29.417 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //button[@id='submitAccount']
01:42:29.503 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //button[@id='submitAccount']
01:42:29.503 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //button[@id='submitAccount']]
01:42:31.927 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //button[@id='submitAccount']]
01:42:31.928 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //li[text()='Invalid date of birth']
01:42:31.984 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //li[text()='Invalid date of birth']
01:42:46.344 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.linkText: Sign in
01:42:46.414 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.linkText: Sign in
01:42:46.415 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> link text: Sign in]
01:42:48.959 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> link text: Sign in]
01:42:48.966 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='email_create']
01:42:49.008 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='email_create']
01:42:49.323 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //button[@id='SubmitCreate']
01:42:49.361 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //button[@id='SubmitCreate']
01:42:49.365 [main] INFO  oct1_log4j.LogFileImpl - Trying to click on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //button[@id='SubmitCreate']]
01:42:49.536 [main] INFO  oct1_log4j.LogFileImpl - Clicked on: [[ChromeDriver: chrome on WINDOWS (1957246ca96adc0666e4cf190118f559)] -> xpath: //button[@id='SubmitCreate']]
01:42:49.536 [main] INFO  oct1_log4j.LogFileImpl - Trying to find Element By : By.xpath: //input[@id='id_gender1']
01:42:51.112 [main] INFO  oct1_log4j.LogFileImpl - Found Element By : By.xpath: //input[@id='id_gender1']
